"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"572","RT @kaitIyyn: @shay__nab goals",FALSE,0,NA,2015-02-17 04:40:23,FALSE,NA,"567544063159578624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shay__nab",1,TRUE,FALSE,NA,NA
"573","@shay__nab i have that bra o",FALSE,0,"shay__nab",2015-02-17 04:39:53,FALSE,"567543789309292545","567543936852312064","53804135","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kaitIyyn",0,FALSE,FALSE,NA,NA
"574","@shay__nab goals",FALSE,0,"shay__nab",2015-02-17 04:39:46,FALSE,"567543789309292545","567543905801871360","53804135","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kaitIyyn",1,FALSE,FALSE,NA,NA
"575","@TGF174 I’m ok with them having top ups for NAB as no matches disadvantages Stk/GWS and Melb, but rest of the season I think it’s crap.",FALSE,0,"TGF174",2015-02-17 04:39:44,FALSE,"567542625519947776","567543898096926720","259056873","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","hcdc93",0,FALSE,FALSE,NA,NA
"576","that's my bra http://t.co/e1C9Xf5AU1",FALSE,2,NA,2015-02-17 04:39:18,FALSE,NA,"567543789309292545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shay__nab",2,FALSE,FALSE,NA,NA
"577","Today stats: No new followers, 2 unfollowers and followed one person via http://t.co/5dGIXxlmBR",FALSE,0,NA,2015-02-17 04:38:57,FALSE,NA,"567543702004846595",NA,"<a href=""https://unfollowers.com"" rel=""nofollow"">Unfollowers</a>","Salma_Nab",0,FALSE,FALSE,NA,NA
"578","#Tech #GoldCoast NAB tech chief looks past NextGen to brighter future http://t.co/P5tfuMjKQI",FALSE,0,NA,2015-02-17 04:38:38,FALSE,NA,"567543620392071170",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","geek_au",0,FALSE,FALSE,NA,NA
"579","@andyjay_81 @EpicAwesomeWin just keen to see less ump involvement to see free flowing footy. Hopefully 4 will only ever be a NAB Cup thing",FALSE,0,"andyjay_81",2015-02-17 04:37:32,FALSE,"567542899017916417","567543342930468864","1429783068","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eld246",0,FALSE,FALSE,NA,NA
"580","RT @WarwickCapper39: @triplemfooty @MarkHoward03 . @EssendonFC nab cup fwd line should b @waynecarey27 CAPPER &amp; rockin ronnie burns. specci…",FALSE,0,NA,2015-02-17 04:37:08,FALSE,NA,"567543243173134337",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Trent_Conheady",7,TRUE,FALSE,NA,NA
"581","@hijikatamamoru bummer :/ i almost didnt get meta today bc it wouldnt load on my phone but my lovely gf was able to nab one for me",FALSE,0,"hijikatamamoru",2015-02-17 04:37:05,FALSE,"567543105230893056","567543231609466880","1228359228","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","armadillomon",0,FALSE,FALSE,NA,NA
